episode_index,step_count,observation_state,action_taken,reward_received,terminated
0,346,[-0.01665998  0.17955662  0.00257107 -0.26960346],1,1.0,False
0,347,[-0.01306885 -0.01560192 -0.002821    0.02388928],0,1.0,False
0,348,[-0.01338089 -0.2106833  -0.00234322  0.3156808 ],0,1.0,False
0,349,[-0.01759455 -0.01552805  0.0039704   0.02225984],1,1.0,False
0,350,[-0.01790511  0.17953673  0.0044156  -0.26916775],1,1.0,False
0,351,[-0.01431438 -0.01564795 -0.00096776  0.02490461],0,1.0,False
0,352,[-0.01462734  0.17948787 -0.00046967 -0.26808348],1,1.0,False
0,353,[-0.01103758 -0.01562738 -0.00583134  0.02445126],0,1.0,False
0,354,[-0.01135013 -0.21066523 -0.00534231  0.31528863],0,1.0,False
0,355,[-0.01556343 -0.01546758  0.00096346  0.02092572],1,1.0,False
0,356,[-0.01587278  0.17964055  0.00138198 -0.27145305],1,1.0,False
0,357,[-0.01227997 -0.01550111 -0.00404709  0.02166542],0,1.0,False
0,358,[-0.01258999 -0.21056478 -0.00361378  0.31306872],0,1.0,False
0,359,[-0.01680129 -0.01539154  0.0026476   0.0192483 ],1,1.0,False
0,360,[-0.01710912  0.17969234  0.00303256 -0.27259812],1,1.0,False
0,361,[-0.01351527 -0.01547275 -0.0024194   0.02103976],0,1.0,False
0,362,[-0.01382473 -0.21055992 -0.0019986   0.31295836],0,1.0,False
0,363,[-0.01803593 -0.01540955  0.00426056  0.0196458 ],1,1.0,False
0,364,[-0.01834412  0.17965104  0.00465348 -0.27168983],1,1.0,False
0,365,[-0.0147511  -0.015537   -0.00078032  0.02245719],0,1.0,False
0,366,[-0.01506184 -0.21064776 -0.00033117  0.3148938 ],0,1.0,False
0,367,[-0.01927479 -0.01552109  0.0059667   0.02210646],1,1.0,False
0,368,[-0.01958521  0.17951478  0.00640883 -0.26868793],1,1.0,False
0,369,[-0.01599492 -0.01569803  0.00103507  0.02600946],0,1.0,False
0,370,[-0.01630888  0.17940906  0.00155526 -0.26634672],1,1.0,False
0,371,[-0.0127207  -0.01573506 -0.00377167  0.02682635],0,1.0,False
0,372,[-0.0130354  -0.21080272 -0.00323515  0.3183169 ],0,1.0,False
0,373,[-0.01725145 -0.01563484  0.00313119  0.02461548],1,1.0,False
0,374,[-0.01756415  0.17944206  0.0036235  -0.2670779 ],1,1.0,False
0,375,[-0.01397531 -0.01573141 -0.00171806  0.02674572],0,1.0,False
0,376,[-0.01428994  0.17941514 -0.00118314 -0.26647878],1,1.0,False
0,377,[-0.01070163 -0.01568991 -0.00651272  0.02583074],0,1.0,False
0,378,[-0.01101543 -0.21071786 -0.0059961   0.31645173],0,1.0,False
0,379,[-0.01522979 -0.01551101  0.00033293  0.0218839 ],1,1.0,False
0,380,[-0.01554001  0.17960615  0.00077061 -0.27069396],1,1.0,False
0,381,[-0.01194789 -0.01552678 -0.00464327  0.02223191],0,1.0,False
0,382,[-0.01225842 -0.21058184 -0.00419863  0.31344622],0,1.0,False
0,383,[-0.01647006 -0.01540032  0.00207029  0.01944215],1,1.0,False
0,384,[-0.01677806  0.17969188  0.00245914 -0.27258685],1,1.0,False
0,385,[-0.01318423 -0.01546508 -0.0029926   0.02087067],0,1.0,False
0,386,[-0.01349353 -0.21054399 -0.00257519  0.31260788],0,1.0,False
0,387,[-0.01770441 -0.01538544  0.00367697  0.01911395],1,1.0,False
0,388,[-0.01801212  0.17968358  0.00405925 -0.27240658],1,1.0,False
0,389,[-0.01441845 -0.01549605 -0.00138888  0.02155388],0,1.0,False
0,390,[-0.01472837 -0.21059805 -0.0009578   0.31379828],0,1.0,False
0,391,[-0.01894033 -0.01546247  0.00531816  0.02081344],1,1.0,False
0,392,[-0.01924958  0.1795828   0.00573443 -0.2701868 ],1,1.0,False
0,393,[-0.01565792 -0.01562051  0.00033069  0.02429925],0,1.0,False
0,394,[-0.01597033  0.1794967   0.00081668 -0.2682793 ],1,1.0,False
0,395,[-0.0123804  -0.01563689 -0.00454891  0.02466108],0,1.0,False
0,396,[-0.01269314 -0.21069331 -0.00405569  0.3159053 ],0,1.0,False
0,397,[-0.016907   -0.01551383  0.00226242  0.02194612],1,1.0,False
0,398,[-0.01721728  0.1795756   0.00270134 -0.27002212],1,1.0,False
0,399,[-0.01362577 -0.01558479 -0.0026991   0.0235116 ],0,1.0,False
0,400,[-0.01393746 -0.21066794 -0.00222887  0.3153417 ],0,1.0,False
0,401,[-0.01815082 -0.0155143   0.00407797  0.0219567 ],1,1.0,False
0,402,[-0.01846111  0.17954893  0.0045171  -0.2694368 ],1,1.0,False
0,403,[-0.01487013 -0.01563719 -0.00087163  0.02466742],0,1.0,False
0,404,[-0.01518287  0.17949724 -0.00037829 -0.2682904 ],1,1.0,False
0,405,[-0.01159293 -0.0156193  -0.00574409  0.0242732 ],0,1.0,False
0,406,[-0.01190531 -0.21065842 -0.00525863  0.31513828],0,1.0,False
0,407,[-0.01611848 -0.01546195  0.00104414  0.02080161],1,1.0,False
0,408,[-0.01642772  0.17964502  0.00146017 -0.2715517 ],1,1.0,False
0,409,[-0.01283482 -0.01549774 -0.00397087  0.02159141],0,1.0,False
0,410,[-0.01314478 -0.21056253 -0.00353904  0.31301886],0,1.0,False
0,411,[-0.01735603 -0.01539034  0.00272134  0.01922192],1,1.0,False
0,412,[-0.01766383  0.17969248  0.00310578 -0.27260116],1,1.0,False
0,413,[-0.01406998 -0.01547365 -0.00234625  0.02105973],0,1.0,False
0,414,[-0.01437946 -0.21056187 -0.00192505  0.31300145],0,1.0,False
0,415,[-0.01859069 -0.01541255  0.00433498  0.01971206],1,1.0,False
0,416,[-0.01889894  0.17964697  0.00472922 -0.27159998],1,1.0,False
0,417,[-0.01530601 -0.01554215 -0.00070278  0.0225708 ],0,1.0,False
0,418,[-1.5616848e-02 -2.1065402e-01 -2.5136463e-04  3.1503192e-01],0,1.0,False
0,419,[-0.01982993 -0.01552848  0.00604927  0.02226972],1,1.0,False
0,420,[-0.0201405   0.1795062   0.00649467 -0.26849848],1,1.0,False
0,421,[-0.01655037 -0.01570784  0.0011247   0.02622582],0,1.0,False
0,422,[-0.01686453  0.17939797  0.00164921 -0.26610205],1,1.0,False
0,423,[-0.01327657 -0.01574748 -0.00367283  0.02710061],0,1.0,False
0,424,[-0.01359152 -0.21081658 -0.00313081  0.31862247],0,1.0,False
0,425,[-0.01780785 -0.01565017  0.00324164  0.02495383],1,1.0,False
0,426,[-0.01812086  0.17942515  0.00374071 -0.26670456],1,1.0,False
0,427,[-0.01453235 -0.01574999 -0.00159338  0.02715586],0,1.0,False
0,428,[-0.01484735  0.17939477 -0.00105026 -0.26602936],1,1.0,False
0,429,[-0.01125946 -0.01571218 -0.00637085  0.02632211],0,1.0,False
0,430,[-0.0115737  -0.21074219 -0.00584441  0.31698817],0,1.0,False
0,431,[-0.01578854 -0.01553748  0.00049536  0.02246787],1,1.0,False
0,432,[-0.01609929  0.17957737  0.00094471 -0.27005872],1,1.0,False
0,433,[-0.01250775 -0.01555806 -0.00445646  0.02292202],0,1.0,False
0,434,[-0.01281891 -0.21061581 -0.00399802  0.31419557],0,1.0,False
0,435,[-0.01703122 -0.01543714  0.00228589  0.02025447],1,1.0,False
0,436,[-0.01733997  0.17965196  0.00269098 -0.27170634],1,1.0,False
0,437,[-0.01374693 -0.01550829 -0.00274315  0.0218241 ],0,1.0,False
0,438,[-0.01405709 -0.2105908  -0.00230666  0.31364027],0,1.0,False
0,439,[-0.01826891 -0.01543606  0.00396614  0.02023079],1,1.0,False
0,440,[-0.01857763  0.17962879  0.00437076 -0.27119812],1,1.0,False
0,441,[-0.01498505 -0.01555526 -0.00105321  0.02286014],0,1.0,False
0,442,[-0.01529616 -0.2106621  -0.000596    0.31521058],0,1.0,False
0,443,[-0.0195094  -0.01553166  0.00570821  0.02233975],1,1.0,False
0,444,[-0.01982003  0.17950797  0.006155   -0.26853672],1,1.0,False
0,445,[-0.01622988 -0.01570128  0.00078427  0.02608117],0,1.0,False
0,446,[-0.0165439   0.17940941  0.00130589 -0.2663542 ],1,1.0,False
0,447,[-0.01295571 -0.01573114 -0.00402119  0.02674032],0,1.0,False
0,448,[-0.01327034 -0.2107952  -0.00348639  0.3181518 ],0,1.0,False
0,449,[-0.01748624 -0.01562377  0.00287665  0.02437144],1,1.0,False
0,450,[-0.01779871  0.17945682  0.00336408 -0.2674025 ],1,1.0,False
0,451,[-0.01420958 -0.01571299 -0.00198397  0.0263396 ],0,1.0,False
0,452,[-0.01452384 -0.21080643 -0.00145718  0.3183959 ],0,1.0,False
0,453,[-0.01873997 -0.01566376  0.00491074  0.02525379],1,1.0,False
0,454,[-0.01905324  0.17938744  0.00541581 -0.2658757 ],1,1.0,False
0,455,[-1.5465494e-02 -1.5811400e-02  9.8300676e-05  2.8510479e-02],0,1.0,False
0,456,[-0.01578172  0.17930914  0.00066851 -0.26414144],1,1.0,False
0,457,[-0.01219554 -0.01582235 -0.00461432  0.02875227],0,1.0,False
0,458,[-0.01251199 -0.21087782 -0.00403927  0.31997576],0,1.0,False
0,459,[-0.01672954 -0.01569858  0.00236024  0.02602175],1,1.0,False
0,460,[-0.01704351  0.17938945  0.00288068 -0.26591557],1,1.0,False
0,461,[-0.01345573 -0.0157735  -0.00243763  0.02767456],0,1.0,False
0,462,[-0.01377119 -0.21086042 -0.00188414  0.31958738],0,1.0,False
0,463,[-0.0179884  -0.01571168  0.00450761  0.02631088],1,1.0,False
0,464,[-0.01830264  0.17934534  0.00503382 -0.26494646],1,1.0,False
0,465,[-0.01471573 -0.01584809 -0.00026511  0.02931993],0,1.0,False
0,466,[-0.01503269  0.17927766  0.00032129 -0.26344663],1,1.0,False
0,467,[-0.01144714 -0.01584888 -0.00494764  0.02933762],0,1.0,False
0,468,[-0.01176412 -0.21089953 -0.00436089  0.3204554 ],0,1.0,False
0,469,[-0.01598211 -0.01571574  0.00204822  0.02640043],1,1.0,False
0,470,[-0.01629642  0.17937678  0.00257623 -0.26563555],1,1.0,False
0,471,[-0.01270889 -0.01578185 -0.00273648  0.02785882],0,1.0,False
0,472,[-0.01302452 -0.21086445 -0.00217931  0.3196771 ],0,1.0,False
0,473,[-0.01724181 -0.01571153  0.00421424  0.0263077 ],1,1.0,False
0,474,[-0.01755604  0.17934974  0.00474039 -0.2650426 ],1,1.0,False
0,475,[-0.01396905 -0.01583956 -0.00056046  0.0291317 ],0,1.0,False
0,476,[-1.4285839e-02  1.7929043e-01  2.2172366e-05 -2.6372799e-01],1,1.0,False
0,477,[-0.01070003 -0.01583184 -0.00525239  0.02896191],0,1.0,False
0,478,[-0.01101667 -0.21087807 -0.00467315  0.31998304],0,1.0,False
0,479,[-0.01523423 -0.01568989  0.00172651  0.02583005],1,1.0,False
0,480,[-0.01554803  0.17940727  0.00224311 -0.26630765],1,1.0,False
0,481,[-0.01195988 -0.01574663 -0.00308304  0.02708193],0,1.0,False
0,482,[-0.01227481 -0.21082424 -0.0025414   0.31879053],0,1.0,False
0,483,[-0.0164913  -0.01566618  0.00383441  0.02530722],1,1.0,False
0,484,[-0.01680462  0.17940058  0.00434055 -0.26616344],1,1.0,False
0,485,[-0.01321661 -0.01578306 -0.00098272  0.02788537],0,1.0,False
0,486,[-0.01353227  0.17935297 -0.00042501 -0.26510745],1,1.0,False
0,487,[-0.00994521 -0.01576291 -0.00572716  0.02744139],0,1.0,False
0,488,[-0.01026047 -0.21080226 -0.00517833  0.31831184],0,1.0,False
0,489,[-0.01447652 -0.01560694  0.00118791  0.02400037],1,1.0,False
0,490,[-0.01478865  0.17949796  0.00166791 -0.26830754],1,1.0,False
0,491,[-0.0111987  -0.01564776 -0.00369824  0.02490101],0,1.0,False
0,492,[-0.01151165 -0.21071649 -0.00320022  0.3164148 ],0,1.0,False
0,493,[-0.01572598 -0.01554909  0.00312808  0.02272436],1,1.0,False
0,494,[-0.01603696  0.17952786  0.00358257 -0.26896998],1,1.0,False
0,495,[-0.01244641 -0.01564504 -0.00179683  0.02484076],0,1.0,False
0,496,[-0.01275931 -0.21074118 -0.00130002  0.31695622],0,1.0,False
0,497,[-0.01697413 -0.01560073  0.00503911  0.0238636 ],1,1.0,False
0,498,[-0.01728614  0.17944859  0.00551638 -0.26722518],1,1.0,False
0,499,[-0.01369717 -0.01575165  0.00017188  0.02719253],0,1.0,False
1,0,[-0.03401087  0.19023229  0.02343562 -0.3064505 ],1,1.0,False
1,1,[-0.03020622 -0.00521563  0.01730661 -0.00646965],0,1.0,False
1,2,[-0.03031054  0.18965389  0.01717722 -0.29364228],1,1.0,False
1,3,[-0.02651746 -0.00570869  0.01130437  0.00440822],0,1.0,False
1,4,[-0.02663163  0.18924932  0.01139254 -0.2846867 ],1,1.0,False
1,5,[-0.02284664 -0.00603324  0.0056988   0.01156746],0,1.0,False
1,6,[-0.02296731  0.18900652  0.00593015 -0.27931198],1,1.0,False
1,7,[-0.01918718 -0.00619952  0.00034391  0.01523538],0,1.0,False
1,8,[-0.01931117  0.1889175   0.00064862 -0.277339  ],1,1.0,False
1,9,[-0.01553282 -0.0062137  -0.00489816  0.01554841],0,1.0,False
1,10,[-0.01565709 -0.20126507 -0.00458719  0.3066819 ],0,1.0,False
1,11,[-0.01968239 -0.00607805  0.00154644  0.01255582],1,1.0,False
1,12,[-0.01980396  0.18902169  0.00179756 -0.2796388 ],1,1.0,False
1,13,[-0.01602352 -0.00612586 -0.00379522  0.01361055],0,1.0,False
1,14,[-0.01614604 -0.20119317 -0.003523    0.30509362],0,1.0,False
1,15,[-0.0201699  -0.0060212   0.00257887  0.01130171],1,1.0,False
1,16,[-0.02029033  0.18906367  0.0028049  -0.28056642],1,1.0,False
1,17,[-0.01650905 -0.00609817 -0.00280643  0.01299983],0,1.0,False
1,18,[-0.01663102 -0.20117977 -0.00254643  0.30479598],0,1.0,False
1,19,[-0.02065461 -0.00602162  0.00354949  0.01131105],1,1.0,False
1,20,[-0.02077504  0.18904924  0.00377571 -0.28024986],1,1.0,False
1,21,[-0.01699406 -0.00612636 -0.00182929  0.01362152],0,1.0,False
1,22,[-0.01711659 -0.20122203 -0.00155686  0.30572674],0,1.0,False
1,23,[-0.02114103 -0.00607793  0.00455768  0.01255321],1,1.0,False
1,24,[-0.02126259  0.18897837  0.00480874 -0.27868822],1,1.0,False
1,25,[-0.01748302 -0.00621185 -0.00076502  0.01550748],0,1.0,False
1,26,[-0.01760725 -0.20132282 -0.00045487  0.30794892],0,1.0,False
1,27,[-0.02163371 -0.00619439  0.00570411  0.01512258],1,1.0,False
1,28,[-0.0217576   0.18884529  0.00600656 -0.2757552 ],1,1.0,False
1,29,[-0.01798069 -0.00636184  0.00049145  0.01881615],0,1.0,False
1,30,[-0.01810793  0.18875305  0.00086778 -0.27371168],1,1.0,False
1,31,[-0.01433287 -0.00638126 -0.00460646  0.01924482],0,1.0,False
1,32,[-0.01446049 -0.20143685 -0.00422156  0.3104708 ],0,1.0,False
1,33,[-0.01848923 -0.00625501  0.00198786  0.01645952],1,1.0,False
1,34,[-0.01861433  0.18883838  0.00231705 -0.27559555],1,1.0,False
1,35,[-0.01483756 -0.00631655 -0.00319486  0.01781727],0,1.0,False
1,36,[-0.0149639  -0.20139255 -0.00283852  0.30949047],0,1.0,False
1,37,[-0.01899175 -0.00623026  0.00335129  0.0159137 ],1,1.0,False
1,38,[-0.01911635  0.18884347  0.00366956 -0.27570996],1,1.0,False
1,39,[-0.01533948 -0.00633065 -0.00184464  0.01812808],0,1.0,False
1,40,[-0.0154661  -0.20142609 -0.00148207  0.31022844],0,1.0,False
1,41,[-0.01949462 -0.00628306  0.0047225   0.01707847],1,1.0,False
1,42,[-0.01962028  0.18877085  0.00506406 -0.27411073],1,1.0,False
1,43,[-0.01584486 -0.00642299 -0.00041815  0.02016511],0,1.0,False
1,44,[-1.5973322e-02  1.8870495e-01 -1.4847828e-05 -2.7264971e-01],1,1.0,False
1,45,[-0.01219922 -0.00641678 -0.00546784  0.02002853],0,1.0,False
1,46,[-0.01232756 -0.2014599  -0.00506727  0.31098127],0,1.0,False
1,47,[-0.01635676 -0.00626612  0.00115235  0.0167046 ],1,1.0,False
1,48,[-0.01648208  0.18883929  0.00148645 -0.27561453],1,1.0,False
1,49,[-0.01270529 -0.00630384 -0.00402584  0.01753686],0,1.0,False
1,50,[-0.01283137 -0.20136783 -0.00367511  0.30894688],0,1.0,False
1,51,[-0.01685872 -0.0061937   0.00250383  0.01510719],1,1.0,False
1,52,[-0.0169826   0.18889225  0.00280597 -0.2767847 ],1,1.0,False
1,53,[-0.01320475 -0.00626962 -0.00272972  0.01678191],0,1.0,False
1,54,[-0.01333015 -0.20135231 -0.00239408  0.30860233],0,1.0,False
1,55,[-0.01735719 -0.00619634  0.00377796  0.01516534],1,1.0,False
1,56,[-0.01748112  0.18887123  0.00408127 -0.2763232 ],1,1.0,False
1,57,[-0.0137037  -0.00630871 -0.00144519  0.01764416],0,1.0,False
1,58,[-0.01382987 -0.2014099  -0.00109231  0.30987075],0,1.0,False
1,59,[-0.01785807 -0.00627241  0.00510511  0.01684355],1,1.0,False
1,60,[-0.01798352  0.18877596  0.00544198 -0.2742243 ],1,1.0,False
1,61,[-1.4207996e-02 -6.4232131e-03 -4.2509262e-05  2.0170061e-02],0,1.0,False
1,62,[-0.01433646  0.18869935  0.00036089 -0.27252626],1,1.0,False
1,63,[-0.01056247 -0.00642775 -0.00508963  0.02027045],0,1.0,False
1,64,[-0.01069103 -0.20147635 -0.00468422  0.3113432 ],0,1.0,False
1,65,[-0.01472056 -0.00628797  0.00154264  0.0171867 ],1,1.0,False
1,66,[-0.01484632  0.18881182  0.00188637 -0.2750091 ],1,1.0,False
1,67,[-0.01107008 -0.00633699 -0.00361381  0.01826819],0,1.0,False
1,68,[-0.01119682 -0.20140693 -0.00324844  0.30980873],0,1.0,False
1,69,[-0.01522496 -0.00623885  0.00294773  0.01610311],1,1.0,False
1,70,[-0.01534973  0.1888407   0.00326979 -0.27564833],1,1.0,False
1,71,[-0.01157292 -0.00632774 -0.00224317  0.01806411],0,1.0,False
1,72,[-0.01169948 -0.20141745 -0.00188189  0.31003845],0,1.0,False
1,73,[-0.01572782 -0.00626874  0.00431888  0.01676262],1,1.0,False
1,74,[-0.0158532   0.188791    0.00465413 -0.27455452],1,1.0,False
1,75,[-0.01207738 -0.00639704 -0.00083696  0.01959268],0,1.0,False
1,76,[-0.01220532  0.1887369  -0.00044511 -0.2733542 ],1,1.0,False
1,77,[-0.00843058 -0.00637869 -0.00591219  0.0191883 ],0,1.0,False
1,78,[-0.00855816 -0.20141536 -0.00552843  0.31      ],0,1.0,False
1,79,[-0.01258646 -0.00621508  0.00067157  0.01557872],1,1.0,False
1,80,[-0.01271076  0.18889724  0.00098315 -0.27689224],1,1.0,False
1,81,[-0.00893282 -0.00623873 -0.0045547   0.01610061],0,1.0,False
1,82,[-0.00905759 -0.20129506 -0.00423268  0.307343  ],0,1.0,False
1,83,[-0.0130835  -0.00611306  0.00191418  0.01332821],1,1.0,False
1,84,[-0.01320576  0.18898138  0.00218074 -0.27875015],1,1.0,False
1,85,[-0.00942613 -0.0061716  -0.00339426  0.01461977],0,1.0,False
1,86,[-0.00954956 -0.20124471 -0.00310187  0.30622983],0,1.0,False
1,87,[-0.01357445 -0.0060787   0.00302273  0.01257027],1,1.0,False
1,88,[-0.01369603  0.18899977  0.00327413 -0.2791574 ],1,1.0,False
1,89,[-0.00991603 -0.00616873 -0.00230901  0.01455637],0,1.0,False
1,90,[-0.01003941 -0.2012575  -0.00201789  0.30650988],0,1.0,False
1,91,[-0.01406456 -0.00610684  0.00411231  0.01319125],1,1.0,False
1,92,[-0.01418669  0.18895589  0.00437614 -0.27819136],1,1.0,False
1,93,[-0.01040758 -0.00622821 -0.00118769  0.01586857],0,1.0,False
1,94,[-0.01053214  0.18891075 -0.00087032 -0.27718884],1,1.0,False
1,95,[-0.00675393 -0.00619877 -0.0064141   0.01521945],0,1.0,False
1,96,[-0.0068779  -0.20122816 -0.00610971  0.30587178],0,1.0,False
1,97,[-1.0902464e-02 -6.0196747e-03  7.7273980e-06  1.1268273e-02],1,1.0,False
1,98,[-1.1022857e-02  1.8910217e-01  2.3309287e-04 -2.8141221e-01],1,1.0,False
1,99,[-0.00724081 -0.00602311 -0.00539515  0.01134422],0,1.0,False
1,100,[-0.00736128 -0.20106727 -0.00516827  0.30232003],0,1.0,False
1,101,[-0.01138262 -0.00587205  0.00087813  0.00801164],1,1.0,False
1,102,[-0.01150006  0.1892373   0.00103837 -0.2843941 ],1,1.0,False
1,103,[-0.00771532 -0.00589944 -0.00464952  0.00861615],0,1.0,False
1,104,[-0.00783331 -0.20095441 -0.00447719  0.29982847],0,1.0,False
1,105,[-0.01185239 -0.00576893  0.00151938  0.0057369 ],1,1.0,False
1,106,[-0.01196777  0.1893312   0.00163412 -0.28646627],1,1.0,False
1,107,[-0.00818115 -0.00581402 -0.00409521  0.00673161],0,1.0,False
1,108,[-0.00829743 -0.200877   -0.00396058  0.29811963],0,1.0,False
1,109,[-0.01231497 -0.00569881  0.00200182  0.00419025],1,1.0,False
1,110,[-0.01242894  0.18939437  0.00208562 -0.2878604 ],1,1.0,False
1,111,[-0.00864106 -0.00575726 -0.00367159  0.00547958],0,1.0,False
1,112,[-0.0087562  -0.20082636 -0.003562    0.2970018 ],0,1.0,False
1,113,[-0.01277273 -0.00565382  0.00237804  0.00319763],1,1.0,False
1,114,[-0.01288581  0.18943395  0.00244199 -0.28873405],1,1.0,False
1,115,[-0.00909713 -0.00572274 -0.00333269  0.00471805],0,1.0,False
1,116,[-0.00921158 -0.20079674 -0.00323833  0.29634762],0,1.0,False
1,117,[-0.01322752 -0.00562877  0.00268862  0.00264514],1,1.0,False
1,118,[-0.01334009  0.18945453  0.00274153 -0.2891883 ],1,1.0,False
1,119,[-0.009551   -0.00570642 -0.00304224  0.00435803],0,1.0,False
1,120,[-0.00966513 -0.20078461 -0.00295508  0.29607955],0,1.0,False
1,121,[-0.01368082 -0.00562065  0.00296651  0.0024661 ],1,1.0,False
1,122,[-0.01379324  0.18945862  0.00301584 -0.28927937],1,1.0,False
1,123,[-0.01000406 -0.0057062  -0.00276975  0.00435318],0,1.0,False
1,124,[-0.01011819 -0.20078832 -0.00268269  0.29616094],0,1.0,False
1,125,[-0.01413395 -0.00562823  0.00324053  0.00263314],1,1.0,False
1,126,[-0.01424652  0.1894471   0.00329319 -0.2890256 ],1,1.0,False
1,127,[-0.01045758 -0.00572166 -0.00248732  0.00469414],0,1.0,False
1,128,[-0.01057201 -0.20080784 -0.00239344  0.29659125],0,1.0,False
1,129,[-0.01458817 -0.00565186  0.00353839  0.00315443],1,1.0,False
1,130,[-0.0147012   0.18941917  0.00360148 -0.28840998],1,1.0,False
1,131,[-0.01091282 -0.00575395 -0.00216672  0.00540663],0,1.0,False
1,132,[-0.0110279  -0.20084476 -0.00205859  0.29740515],0,1.0,False
1,133,[-0.01504479 -0.00569353  0.00388951  0.00407368],1,1.0,False
1,134,[-0.01515866  0.18937242  0.00397099 -0.28737953],1,1.0,False
1,135,[-0.01137122 -0.00580593 -0.0017766   0.00655317],0,1.0,False
1,136,[-0.01148733 -0.20090236 -0.00164554  0.29867503],0,1.0,False
1,137,[-0.01550538 -0.00575699  0.00432796  0.00547358],1,1.0,False
1,138,[-0.01562052  0.18930262  0.00443743 -0.2858407 ],1,1.0,False
1,139,[-0.01183447 -0.00588233 -0.00127938  0.00823846],0,1.0,False
1,140,[-0.01195212 -0.20098591 -0.00111461  0.30051747],0,1.0,False
1,141,[-0.01597183 -0.00584809  0.00489574  0.00748321],1,1.0,False
1,142,[-0.01608879  0.1892033   0.0050454  -0.28365105],1,1.0,False
1,143,[-0.01230473 -0.00599024 -0.00062762  0.0106189 ],0,1.0,False
1,144,[-0.01242453 -0.20110318 -0.00041524  0.30310374],0,1.0,False
1,145,[-0.0164466  -0.00597531  0.00564683  0.01028988],1,1.0,False
1,146,[-0.0165661   0.1890652   0.00585263 -0.28060606],1,1.0,False
1,147,[-0.0127848  -0.00613975  0.00024051  0.013917  ],0,1.0,False
1,148,[-0.01290759  0.18897876  0.00051885 -0.27869004],1,1.0,False
1,149,[-0.00912802 -0.00615059 -0.00505495  0.01415649],0,1.0,False
1,150,[-0.00925103 -0.20119968 -0.00477182  0.30524024],0,1.0,False
1,151,[-0.01327502 -0.00601006  0.00133298  0.01105623],1,1.0,False
1,152,[-0.01339523  0.18909276  0.00155411 -0.28120583],1,1.0,False
1,153,[-0.00961337 -0.00605134 -0.00407001  0.01196685],0,1.0,False
1,154,[-0.0097344  -0.20111468 -0.00383067  0.30336288],0,1.0,False
1,155,[-0.01375669 -0.00593835  0.00223659  0.0094743 ],1,1.0,False
1,156,[-0.01387546  0.18915145  0.00242607 -0.2825021 ],1,1.0,False
1,157,[-0.01009243 -0.00600501 -0.00322397  0.01094499],0,1.0,False
1,158,[-0.01021253 -0.20108058 -0.00300507  0.30260897],0,1.0,False
1,159,[-0.01423414 -0.00591593  0.00304711  0.00897983],1,1.0,False
1,160,[-0.01435246  0.1891622   0.0032267  -0.28274015],1,1.0,False
1,161,[-0.01056922 -0.00600564 -0.0024281   0.01095872],0,1.0,False
